Date,Open_BTC-USD,High_BTC-USD,Low_BTC-USD,Close_BTC-USD,Volume_BTC-USD,Volatility,MA_7,MA_30,Daily_Return,Sentiment_Score,Sentiment_Category,Price_Up
10/22/2014,386.1180114746094,388.5759887695312,382.2489929199219,383.1579895019531,11641300,0.01651275980916761,385.682852608817,378.4720326741536,-0.008582745,0.17900000000000002,Neutral,FALSE
10/23/2014,382.9620056152344,385.0480041503906,356.4469909667969,358.4169922,26456900,0.07979815077693525,382.2344229561942,375.8928995768229,-0.064571268,0.2929125,High,FALSE
10/24/2014,358.5910034179688,364.3450012207031,353.3049926757812,358.3450012207031,15585700,0.03080832300524387,378.603995186942,373.7309000651042,-0.000200858,0.4110545454545455,High,FALSE
10/25/2014,358.6109924316406,359.8609924316406,342.8770141601562,347.27099609375,18127500,0.04890698751847218,372.2938537597656,371.5874664306641,-0.030903194,0.26688999999999996,High,FALSE
10/26/2014,347.4869995117188,359.2210083007812,343.9309997558594,354.7040100097656,11272500,0.04310638761738515,367.3164280482701,369.9301005045573,0.02140407347467921,0.34081818181818185,High,TRUE
10/27/2014,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,0.02499510666095835,363.0512869698661,368.3790679931641,-0.004835007,0.20906666666666668,High,FALSE
10/28/2014,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,0.02042688835284804,358.9288591657366,367.7269683837891,0.01311371635786185,0.14848,Neutral,TRUE
10/29/2014,357.0889892578125,357.8330078,335.3429870605469,335.5910034179688,18192700,0.06701616110948737,352.1335754394531,366.3977681477865,-0.061593676,0.39719000000000004,High,FALSE
10/30/2014,335.7090148925781,350.9129943847656,335.0719909667969,345.3049926757812,30177900,0.04587539640019748,350.2604326520647,365.0098012288411,0.0289459167822621,0.21230000000000002,High,TRUE
10/31/2014,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,0.03222683390186795,347.3998631068638,363.5000020345052,-0.020225535,0.1806,Neutral,FALSE
11/1/2014,338.6499938964844,340.5289916992188,321.0549926757812,325.7489929199219,16677200,0.05978222326607426,344.3252912248884,361.8559020996094,-0.037160037,0.297375,High,FALSE
11/2/2014,326.0750122070312,329.0499877929688,320.6260070800781,325.8919982910156,8603620,0.02584899524095777,340.2092895507812,360.7352355957031,0.0004390047987927748,0.08707272727272726,Neutral,TRUE
11/3/2014,325.5690002441406,334.0020141601562,325.4809875488281,327.5539855957031,12948500,0.02601411366077985,336.5757141113281,360.6915018717448,0.005099810100901436,0.2242583333333333,High,TRUE
11/4/2014,327.1610107421875,331.7669982910156,325.0769958496094,330.4920043945312,15655500,0.02024255459269729,332.7005702427455,361.0242350260417,0.008969571209719529,-0.21216,Low,TRUE
11/5/2014,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,0.03736818132090742,333.2569972446987,361.3378011067708,0.0272139353373666,0.015699999999999985,Neutral,TRUE
11/6/2014,339.4580078,352.9660034179688,338.4240112304688,349.2900085449219,18797000,0.04163300361232568,333.8262852260045,361.7745676676432,0.02887900040604885,-0.2641875,Low,TRUE
11/7/2014,349.8179931640625,352.7319946289062,341.7760009765625,342.4150085449219,16834200,0.03199624250963977,334.411141531808,361.4237345377604,-0.019682785,0.151525,Neutral,FALSE
11/8/2014,342.1539916992188,347.0320129394531,342.1539916992188,345.4880065917969,8535470,0.01411922019625367,337.2310006277902,360.7724680582682,0.008974484091493373,0.09084,Neutral,TRUE
11/9/2014,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,0.05332485958884977,342.5698590959822,360.8292012532552,0.0514518612438124,0.36552,High,TRUE
11/10/2014,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100,0.04702609901420284,348.1941484723772,360.9833679199219,0.01007532699594704,0.5375666666666666,High,TRUE
11/11/2014,365.8569946289062,371.3099975585938,363.7349853515625,367.6950073242188,15838900,0.02060134637714012,353.5088631766183,360.6215677897135,0.002101241865214876,0.260525,High,TRUE
11/12/2014,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,0.1457476043188798,365.5195792061942,361.7264678955078,0.1519356972535464,0.13476666666666665,Neutral,TRUE
11/13/2014,427.2730102539062,457.0929870605469,401.1229858398438,420.7349853515625,58945000,0.1330291113631423,375.7260044642857,362.3886342366537,-0.006672048,-0.39225,Low,FALSE
11/14/2014,418.4169922,419.2520141601562,384.7890014648438,397.8179931640625,29589200,0.08663010041654812,383.6407165527344,362.4901336669922,-0.054468948,0.016233333333333332,Neutral,FALSE
11/15/2014,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500,0.0917761003011247,388.0185721261161,362.2760335286458,-0.054509846,0.4520578947368421,High,FALSE
11/16/2014,374.7300109863281,390.7990112304688,374.6019897460938,387.8819885253906,11905600,0.04175760144458151,391.5354265485491,362.4134999593099,0.03123627295980569,0.27120909090909096,High,TRUE
11/17/2014,388.3489990234375,410.1990051269531,377.5020141601562,387.4079895019531,41518800,0.08439937185815857,394.4617091587612,362.2790334065755,-0.001222019,0.27011111111111114,High,FALSE
11/18/2014,387.7850036621094,392.4020080566406,371.1170043945312,375.197998046875,32222500,0.05673005659121404,395.5335649762835,361.8007670084635,-0.031517139,0.11844999999999999,Neutral,FALSE
11/19/2014,373.89599609375,386.4809875488281,373.89599609375,380.5549926757812,18931800,0.03307009945288006,389.3898489815848,361.7244333902995,0.01427778041672001,0.32232000000000005,High,TRUE
11/20/2014,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,0.07054546248450305,380.4048505510603,360.7699330647786,-0.05968913,0.4740625,High,FALSE
11/21/2014,357.8789978027344,357.8789978027344,344.1119995117188,350.8479919433594,29850100,0.03923921073271556,373.6948503766741,359.6929331461589,-0.019539471,0.18346666666666667,Neutral,FALSE
11/22/2014,351.60400390625,364.8410034179688,350.8779907226562,352.9200134277344,15273000,0.03956424165265354,370.3787100655692,359.5097005208333,0.005905752724699953,0.05800000000000001,Neutral,TRUE
11/23/2014,353.1749877929688,370.8450012207031,353.1749877929688,367.572998046875,15151600,0.04807212042675925,367.4774257114955,359.8173004150391,0.04151927933138033,0.0556,Neutral,TRUE
11/24/2014,366.947998046875,387.2090148925781,366.6690063476562,376.9010009765625,30930100,0.05449709205256053,365.9764273507254,360.8049672444661,0.02537728010287066,0.05303333333333333,Neutral,TRUE
11/25/2014,376.885986328125,394.7009887695312,374.7839965820312,375.3479919433594,25442200,0.05306273808574286,365.9978550502232,361.4930999755859,-0.004120469,0.03373999999999999,Neutral,FALSE
11/26/2014,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,0.03225558184132417,364.2571411132812,362.0057993570964,-0.01859074,0.277675,High,FALSE
11/27/2014,370.5020141601562,373.9920043945312,368.2820129394531,369.6700134277344,8748030,0.01544618510474422,365.9471435546875,362.4075327555339,0.003529110209242958,0.43205,High,TRUE
11/28/2014,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,0.06477147303110596,369.6041434151786,363.7693990071614,0.01833250545864828,0.1033,Neutral,TRUE
11/29/2014,376.1520080566406,387.6010131835938,372.1449890136719,375.4909973144531,15375600,0.04116216974698426,372.8285696847098,364.7755991617839,-0.002539517,0.21795000000000003,High,FALSE
11/30/2014,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,0.02438325829740833,374.3248552594866,366.0997985839844,0.006807086652250272,0.20842,High,TRUE
12/1/2014,378.2489929199219,383.6619873046875,376.6690063476562,379.2449951171875,11763000,0.01843921751655671,374.6597115652902,367.8829986572266,0.003168913008591234,0.08397777777777778,Neutral,TRUE
12/2/2014,379.25,384.0379943847656,377.8630065917969,381.3150024414062,12364100,0.01619392825730116,375.5121416364397,369.7304321289063,0.005458232411423181,0.5397000000000001,High,TRUE
12/3/2014,381.7219848632812,383.0260009765625,374.3460083007812,375.010009765625,13340100,0.0231460293052075,376.4607151576451,371.312299601237,-0.016534867,0.31848,High,FALSE
12/4/2014,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,0.02948018955041885,376.4512852260045,372.6160329182943,-0.014415631,0.17138,Neutral,FALSE
12/5/2014,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,0.03565299554157376,376.5094299316406,373.8616333007812,0.01961558836856914,0.24102,High,TRUE
12/6/2014,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320,0.02001945288456786,376.4085736955915,374.7114664713542,-0.00549019,0.30905,High,FALSE
12/7/2014,374.8359985351562,376.2919922,373.2749938964844,375.0950012207031,6491650,0.008043291116109665,375.9868600027902,375.8007995605469,0.0008271343718790902,-0.24265,Low,TRUE
12/8/2014,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820312,18898700,0.03907889968103658,373.5102887834822,376.3481658935547,-0.035153773,0.5391666666666667,High,FALSE
12/9/2014,361.8949890136719,363.0669860839844,344.9509887695312,352.218994140625,32915500,0.05143390224781656,369.3537161690848,375.9799987792969,-0.026774693,0.2330727272727273,High,FALSE
12/10/2014,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,0.01737765831095974,365.2615705217634,375.2946980794271,-0.016620353,0.26048,High,FALSE
12/11/2014,344.3399963378906,361.3569946289062,338.7630004882812,350.5060119628906,32431300,0.06446107447371575,362.5332859584263,374.7217315673828,0.01195565904542928,0.3278666666666667,High,TRUE
12/12/2014,350.8330078,352.9830017089844,349.2909851074219,352.5419922,16989800,0.01047255839979169,359.0601414271763,372.3544311523438,0.005808688453609046,-0.094666667,Neutral,TRUE
12/13/2014,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,0.01667645188357153,355.1445704868862,369.9091318766276,-0.014653531,0.250125,High,FALSE
12/14/2014,346.7269897460938,353.3160095214844,345.4179992675781,351.6319885253906,12415200,0.02246101182951946,351.7927115304129,368.3695983886719,0.01225180023538996,0.13526666666666665,Neutral,TRUE
12/15/2014,351.3609924316406,351.8150024414062,344.9339904785156,345.3450012207031,17264200,0.01992503710367318,349.4264264787947,367.3433319091797,-0.017879452,0.03021666666666667,Neutral,FALSE
12/16/2014,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,0.05747227252572695,345.8325718470982,365.3159993489583,-0.052941231,0.1525357142857143,Neutral,FALSE
12/17/2014,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,0.05879741411395993,342.0341448102678,363.0615997314453,-0.022277154,0.18356666666666666,Neutral,FALSE
12/18/2014,319.7850036621094,323.7090148925781,304.2319946289062,311.39599609375,39173000,0.06254743319759355,336.4469996861049,360.9348663330078,-0.026205859,0.4168545454545454,High,FALSE
12/19/2014,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.03701191320776347,331.489998953683,358.8444661458333,0.02070351272228921,-0.017115385,Neutral,TRUE
12/20/2014,317.6189880371094,330.3250122070312,316.0440063476562,329.9559936523438,20856700,0.04328154703691214,329.0014256068638,357.9149993896484,0.03811003257872581,0.3007,High,TRUE
12/21/2014,329.5429992675781,329.6289978027344,318.9030151367188,320.8429870605469,15207600,0.03343062837147644,324.6029968261719,356.9148325602213,-0.027618855,-0.01295,Neutral,FALSE
12/22/2014,321.0679931640625,334.1170043945312,320.4249877929688,331.885986328125,22315100,0.04125518149484483,322.6802804129464,356.2136983235677,0.03441870233396815,0.2062166666666667,High,TRUE
12/23/2014,332.0169982910156,336.2869873046875,329.6019897460938,334.5719909667969,16574200,0.0199807447696873,323.7531345912388,355.1136647542318,0.00809315472578076,0.1678666666666667,Neutral,TRUE
12/24/2014,334.385009765625,334.7409973144531,321.3569946289062,322.5339965820312,15092300,0.04149640914564159,324.1471339634487,353.3014312744141,-0.035980281,0.061799999999999994,Neutral,FALSE
12/25/2014,322.2860107421875,322.6700134277344,316.9580078,319.0079956054688,9883640,0.01790552492075673,325.2345624651228,351.4234313964844,-0.010932184,0.28408,High,FALSE
12/26/2014,319.1520080566406,331.4240112304688,316.6270141601562,327.9240112304688,16410500,0.04512324978823558,326.6747087751116,350.0752319335937,0.027949191706238,0.19596153846153846,Neutral,TRUE
12/27/2014,327.5830078,328.9110107421875,312.6300048828125,315.8630065917969,15185200,0.0515445161972248,324.6614249093192,348.2816650390625,-0.036779877,0.29018333333333335,High,FALSE
12/28/2014,316.1600036621094,320.0280151367188,311.0780029296875,317.239013671875,11676600,0.02821220537612829,324.1465715680803,346.3080657958984,0.004356341361166027,0.08510000000000001,Neutral,TRUE
12/29/2014,317.7009887695312,320.2669982910156,312.3070068359375,312.6700134277344,12302500,0.02545812234379128,321.4014325823103,344.2140329996745,-0.014402391,0.21656666666666666,High,FALSE
12/30/2014,312.718994140625,314.8089904785156,309.3729858398438,310.7369995117188,12528300,0.01749390850530759,317.9964338030134,341.970366414388,-0.006182281,0.45178333333333337,High,FALSE
12/31/2014,310.9140014648438,320.1929931640625,310.2109985351562,320.1929931640625,13942900,0.03117493150073921,317.6620047433036,340.0019663492839,0.03043085846617077,0.27924,High,TRUE
1/1/2015,320.4349975585938,320.4349975585938,314.0029907226562,314.2489929199219,8036550,0.02046786777635479,316.9821472167969,337.7664326985677,-0.018563805,0.3585,High,FALSE
1/2/2015,314.0790100097656,315.8389892578125,313.5650024414062,315.0320129394531,7860650,0.007218272185066318,315.1404331752232,335.7671661376953,0.002491718469025628,0.0969857142857143,Neutral,TRUE
1/3/2015,314.8460083007812,315.1499938964844,281.0820007324219,281.0820007324219,33054400,0.1212030406617668,310.1717180524553,332.8164326985677,-0.107766864,0.23895555555555553,High,FALSE
1/4/2015,281.14599609375,287.2300109863281,257.6119995117188,264.1950073242188,55629100,0.1121066282613821,302.594002859933,329.0611328,-0.06007853,-0.135683333,Neutral,FALSE
1/5/2015,265.0840148925781,278.3410034179688,265.0840148925781,274.4739990234375,43962800,0.04829961516412584,297.1374293736049,325.7174326578776,0.03890683553532992,0.16743125000000003,Neutral,TRUE
1/6/2015,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.05191322821532163,293.6305716378348,322.7538991292318,0.04268162514326268,0.04739166666666667,Neutral,TRUE
1/7/2015,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.05325523972157118,289.9368591308594,320.5014994303385,0.02847073222930518,0.1775,Neutral,TRUE
1/8/2015,294.135009765625,294.135009765625,282.1749877929688,283.3489990234375,19982500,0.04220950846438991,285.5225742885045,318.2058329264323,-0.03733138,0.1568,Neutral,FALSE
1/9/2015,282.3829956054688,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.03643503124025006,282.0048566545759,316.3405995686849,0.02491270660155642,0.26655416666666665,High,TRUE
1/10/2015,287.3030090332031,288.1270141601562,273.9660034179688,274.7959899902344,15264300,0.05153281437145657,281.1068551199777,313.8169321695963,-0.05375885,0.2777272727272727,High,FALSE
1/11/2015,274.6080017089844,279.6380004882812,265.0390014648438,265.6600036621094,18200800,0.05495369578480366,281.3161403111049,310.9208658854167,-0.033246432,0.07308,Neutral,FALSE
1/12/2015,266.14599609375,272.2030029296875,265.2000122070312,267.7959899902344,18880300,0.02615046895553471,280.3621390206473,308.2681986490886,0.00804030075540374,0.2898454545454546,High,TRUE
1/13/2015,267.3940124511719,268.2770080566406,219.906005859375,225.8609924316406,72843904,0.2141627098884977,271.7438528878348,304.0758321126302,-0.156593075,0.18047727272727274,Neutral,FALSE
1/14/2015,223.8939971923828,223.8939971923828,171.5099945068359,178.1029968261719,97638704,0.2941219609947022,255.1389944893973,298.5010986328125,-0.211448622,0.15496206896551723,Neutral,FALSE
1/15/2015,176.8970031738281,229.0670013427734,176.8970031738281,209.843994140625,81773504,0.2486132537773946,244.6382795061384,294.5938313802083,0.1782170871915885,0.26604285714285714,High,TRUE
1/16/2015,209.0700073242188,221.5910034179688,199.77099609375,208.0970001220703,38421000,0.1048549825870586,232.8795667375837,290.8711980183919,-0.008325204,0.24707999999999997,High,FALSE
1/17/2015,207.8339996337891,211.7310028076172,194.875,199.2599945068359,23469700,0.08459301050035369,222.0887102399554,287.1333312988281,-0.0424658,0.010649999999999998,Neutral,FALSE
1/18/2015,200.0500030517578,218.6950073242188,194.5059967041016,210.3390045166016,30085100,0.1150001193345385,214.1857103620257,283.5498652140299,0.05560077444138245,0.1945583333333333,Neutral,TRUE
1/19/2015,211.4709930419922,216.7279968261719,207.3179931640625,214.8609924316406,18658300,0.04379577491295102,206.6235678536551,279.7133651733399,0.02149857048829995,0.5132333333333333,High,TRUE
1/20/2015,212.9069976806641,215.2409973144531,205.1529998779297,211.3150024414062,24051100,0.04773914449978831,204.5455692836217,276.0624323527018,-0.016503647,0.10535599999999999,Neutral,FALSE
1/21/2015,211.3780059814453,227.7879943847656,211.2120056152344,226.8970031738281,29924600,0.07305512429722202,211.5161416190011,272.5627995808919,0.07373826066486933,0.049510000000000005,Neutral,TRUE
1/22/2015,227.3220062255859,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.04535012462984987,214.8821432931083,269.1906000773112,0.02868703682507556,0.29303333333333337,High,TRUE
1/23/2015,233.5169982910156,234.8450012207031,225.1959991455078,232.8789978027344,24621700,0.04143354345490913,218.4224286760603,266.2021001180013,-0.002257903,0.24717857142857144,High,FALSE
1/24/2015,232.6999969482422,248.2100067138672,230.0220031738281,247.8470001220703,24782500,0.07338399710741338,225.3634294782366,263.8300669352213,0.06427373211222287,0.21641249999999998,High,TRUE
1/25/2015,247.3520050048828,255.0740051269531,243.8899993896484,253.7180023193359,33582700,0.04408045796934904,231.5604291643415,261.3565333048502,0.02368800991891762,0.06894615384615385,Neutral,TRUE
1/26/2015,254.0789947509766,309.3840026855469,254.0789947509766,273.4729919433594,106794000,0.2022320651906453,239.9335719517299,259.943532816569,0.07786199419605766,0.1929608695652174,Neutral,TRUE
1/27/2015,273.1669922,275.4800109863281,250.6529998779297,263.4750061035156,44399000,0.09422909396819315,247.385001046317,258.1513992309571,-0.036559317,0.16128461538461536,Neutral,FALSE
1/28/2015,263.3510131835938,266.5350036621094,227.0460052490234,233.9149932861328,44352200,0.1688177309984644,248.3875710623605,255.5262318929036,-0.112192854,0.22784,High,FALSE
1/29/2015,233.3480072021484,238.7059936523438,220.7120056152344,233.5130004882812,32213400,0.07705775695350388,248.4028560093471,252.9520985921224,-0.001718542,0.1671214285714286,Neutral,FALSE
1/30/2015,232.7720031738281,242.8509979248047,225.8390045166016,226.4250030517578,26605200,0.07513301613742002,247.4808567592076,249.8264989217122,-0.030353759,0.16936666666666667,Neutral,FALSE
1/31/2015,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,0.07907052067606443,243.1404288155692,246.6003326416016,-0.039576012,0.01858888888888889,Neutral,FALSE
2/1/2015,216.8670043945312,231.5740051269531,212.0149993896484,226.9720001220703,29128500,0.08617365017176323,239.319571358817,243.6649988810221,0.04372215818707081,-0.031957143,Neutral,TRUE
2/2/2015,226.4909973144531,242.1750030517578,222.6589965820312,238.22900390625,30612100,0.08192120249726911,234.2847159249442,242.2365656534831,0.04959644263664864,0.21703571428571428,High,TRUE
2/3/2015,237.4539947509766,245.9570007324219,224.4830017089844,227.2680053710938,40783700,0.0944875588113415,229.1122872488839,241.0056655883789,-0.046010344,0.329275,High,FALSE
2/4/2015,227.5110015869141,230.0579986572266,221.1130065917969,226.8529968261719,26594300,0.03943078641488641,228.1034306117467,239.41829884847,-0.001826076,0.1463,Neutral,FALSE
2/5/2015,227.6649932861328,239.4049987792969,214.7250061035156,217.1109924316406,22516400,0.1136745422208506,225.7602866036551,237.1156987508138,-0.042944129,0.39424000000000003,High,FALSE
2/6/2015,216.9230041503906,230.5099945068359,216.2319946289062,222.2660064697266,24435300,0.0642383426269659,225.1661442347935,234.7133321126302,0.0237436805034601,0.39324000000000003,High,TRUE
2/7/2015,222.6329956054688,230.2989959716797,222.6069946289062,227.7539978027344,21604200,0.0337732879202226,226.6361432756696,232.8601654052734,0.02469109613374587,0.0036285714285714255,Neutral,TRUE
2/8/2015,227.6929931640625,229.4380035400391,221.0769958496094,223.4120025634766,17145200,0.03742416519476893,226.1275721958705,230.6269658406576,-0.019064408,0.13396666666666665,Neutral,FALSE
2/9/2015,223.3890075683594,223.9770050048828,217.0189971923828,220.1100006103516,27791300,0.0316115023997359,223.5391431535994,228.8040995279948,-0.014779877,0.25182000000000004,High,FALSE
2/10/2015,220.2819976806641,221.8070068359375,215.3320007324219,219.8390045166016,21115100,0.02945339985392184,222.4778573172433,227.2767328898112,-0.001231185,-0.02753,Neutral,FALSE
2/11/2015,219.7319946289062,223.406005859375,218.0740051269531,219.1849975585938,17201900,0.0243264858079373,221.3824288504465,225.6563664754232,-0.002974936,0.29759090909090913,High,FALSE
2/12/2015,219.2079925537109,222.1990051269531,217.6139984130859,221.7640075683594,15206200,0.02067516169166381,222.0471452985491,225.5198003133138,0.01176636192482183,0.26251111111111114,High,TRUE
2/13/2015,221.968994140625,240.2590026855469,221.2619934082031,235.427001953125,42744400,0.08069171811110364,223.9272875104632,227.4306004842123,0.06161051351199953,0.07218571428571428,Neutral,TRUE
